stay_length,lead_time,adr,hotel,is_canceled,is_repeated_guest,arrival_date_month,is_parking_required
2,29,254.96,City Hotel,1,0,August,0
3,99,72.25,City Hotel,1,0,December,0
3,11,120.0,City Hotel,0,0,May,0
1,5,65.0,City Hotel,0,1,November,0
2,55,113.4,City Hotel,1,0,November,0
3,43,75.0,City Hotel,0,0,March,0
4,87,147.9,City Hotel,0,0,February,0
35,92,36.93,Resort Hotel,0,0,January,0
5,31,88.0,Resort Hotel,1,0,January,0
3,75,157.25,City Hotel,0,0,November,0
7,162,242.25,Resort Hotel,1,0,August,0
7,87,46.0,Resort Hotel,1,0,April,0
6,325,85.21,Resort Hotel,0,0,June,0
2,125,228.89,Resort Hotel,0,0,August,0
4,5,68.0,Resort Hotel,0,0,January,1
7,4,71.71,City Hotel,0,0,January,0
1,281,59.0,City Hotel,1,0,April,0
2,64,130.0,City Hotel,0,0,May,0
1,187,116.1,City Hotel,1,0,July,0
4,72,157.0,Resort Hotel,0,0,July,1
3,33,197.0,City Hotel,0,0,November,0
1,189,85.5,City Hotel,0,0,October,0
1,309,89.1,City Hotel,1,0,May,0
1,4,219.0,Resort Hotel,0,0,August,0
4,44,135.0,Resort Hotel,1,0,July,0
3,163,123.3,City Hotel,0,0,October,0
2,30,191.0,Resort Hotel,0,0,August,1
4,72,32.4,Resort Hotel,0,0,November,0
2,37,147.0,Resort Hotel,0,0,April,1
1,5,168.6,Resort Hotel,0,0,July,1
1,1,56.0,Resort Hotel,1,0,April,0
3,64,94.5,City Hotel,0,0,April,0
2,43,99.0,City Hotel,0,0,March,0
3,21,73.03,City Hotel,0,0,March,0
3,68,137.4,City Hotel,0,0,June,0
1,8,30.0,Resort Hotel,0,0,February,1
7,37,210.0,Resort Hotel,0,0,July,1
7,65,107.0,Resort Hotel,0,0,August,0
7,206,42.69,Resort Hotel,1,0,March,0
2,12,123.0,City Hotel,1,0,March,0
5,35,67.5,City Hotel,1,0,February,0
1,3,100.0,City Hotel,1,0,June,0
1,11,45.0,Resort Hotel,0,0,October,0
1,1,150.0,City Hotel,1,0,May,0
4,52,89.25,City Hotel,0,0,April,0
4,118,110.0,City Hotel,0,0,June,0
3,100,93.0,Resort Hotel,0,0,April,0
3,128,79.2,City Hotel,1,0,March,0
3,38,121.0,City Hotel,0,0,June,0
3,107,96.9,City Hotel,1,0,August,0
6,47,115.0,Resort Hotel,0,0,July,0
8,101,148.9,City Hotel,0,0,August,0
8,177,248.5,Resort Hotel,0,0,August,1
1,2,85.0,Resort Hotel,0,0,February,0
1,71,130.0,Resort Hotel,0,0,May,0
1,6,44.0,Resort Hotel,0,1,November,1
3,172,100.0,City Hotel,1,0,May,0
7,4,26.1,Resort Hotel,0,0,February,0
2,3,95.0,Resort Hotel,0,0,May,1
3,96,216.0,City Hotel,0,0,June,0
2,104,100.44,City Hotel,1,0,February,0
2,1,115.0,City Hotel,0,0,September,0
3,20,89.0,City Hotel,0,0,June,0
3,276,95.67,City Hotel,0,0,September,0
4,168,99.87,City Hotel,0,0,August,0
1,97,116.1,City Hotel,0,0,May,0
1,6,63.0,Resort Hotel,0,0,May,0
1,17,45.0,Resort Hotel,0,0,May,0
4,73,117.3,City Hotel,1,0,March,0
2,13,85.0,City Hotel,0,0,February,0
1,31,71.52,City Hotel,0,0,January,0
4,34,94.5,City Hotel,0,0,September,1
6,25,145.0,Resort Hotel,0,0,July,0
5,126,130.05,City Hotel,0,0,July,0
5,81,115.4,Resort Hotel,0,0,April,0
6,96,193.9,Resort Hotel,0,0,June,1
6,194,196.0,Resort Hotel,0,0,August,0
8,153,54.9,Resort Hotel,0,0,March,0
3,13,67.0,Resort Hotel,0,0,February,0
4,29,74.8,City Hotel,1,0,March,0
6,172,126.8,Resort Hotel,0,0,July,0
3,90,107.53,City Hotel,0,0,May,0
1,14,174.0,City Hotel,0,0,December,0
5,40,163.0,City Hotel,0,0,September,0
3,120,99.0,City Hotel,1,0,April,0
2,89,186.3,City Hotel,1,0,July,0
3,19,156.0,City Hotel,1,0,August,0
1,120,72.76,City Hotel,0,0,May,0
2,41,55.0,Resort Hotel,0,0,January,0
4,188,129.6,City Hotel,0,0,August,0
2,33,77.0,Resort Hotel,0,0,April,1
2,53,109.1,City Hotel,0,0,June,0
2,82,49.0,Resort Hotel,0,0,May,0
3,131,85.5,City Hotel,0,0,April,0
4,59,265.0,City Hotel,0,0,May,0
1,37,116.1,City Hotel,0,0,May,0
3,89,183.3,City Hotel,1,0,July,0
7,152,130.05,City Hotel,0,0,July,0
2,1,48.0,Resort Hotel,0,0,January,0
1,50,115.2,City Hotel,1,0,March,0
5,8,28.5,Resort Hotel,0,0,March,0
2,3,99.0,Resort Hotel,0,0,September,0
1,13,39.0,Resort Hotel,0,1,October,0
4,336,60.0,Resort Hotel,0,0,September,0
10,40,225.29,City Hotel,0,0,June,0
3,72,150.0,Resort Hotel,0,0,December,0
4,16,124.0,City Hotel,0,0,September,0
4,136,116.73,City Hotel,0,0,August,0
19,181,117.45,Resort Hotel,0,0,June,0
2,99,79.2,City Hotel,0,0,March,0
1,6,67.0,City Hotel,0,1,October,1
5,4,80.85,Resort Hotel,0,0,April,0
7,201,37.54,Resort Hotel,1,0,March,0
3,28,140.0,City Hotel,1,0,May,0
5,117,186.0,Resort Hotel,1,0,August,0
2,40,180.0,Resort Hotel,0,0,August,0
5,63,105.3,City Hotel,0,0,July,0
4,287,46.5,Resort Hotel,0,0,October,0
1,43,85.0,City Hotel,0,0,October,0
3,85,162.3,City Hotel,1,0,August,0
4,70,68.0,City Hotel,0,0,March,0
10,189,134.85,Resort Hotel,0,0,August,0
5,1,48.0,Resort Hotel,0,0,February,0
6,157,107.29,City Hotel,0,0,July,0
5,309,89.1,City Hotel,0,0,May,0
1,3,64.68,City Hotel,0,0,May,0
1,42,88.2,City Hotel,0,0,March,0
3,11,67.5,City Hotel,1,0,January,0
5,11,100.0,City Hotel,0,0,October,0
2,45,287.5,City Hotel,1,0,July,0
4,28,145.0,Resort Hotel,0,0,December,0
5,110,59.6,Resort Hotel,0,0,June,0
6,306,156.6,Resort Hotel,1,0,August,0
1,34,126.9,City Hotel,1,0,May,0
4,24,115.0,City Hotel,0,0,October,0
7,34,37.8,Resort Hotel,0,0,November,0
3,87,76.67,Resort Hotel,1,0,April,0
6,22,224.0,City Hotel,0,0,September,0
4,286,78.95,Resort Hotel,0,0,May,0
2,193,90.0,City Hotel,0,0,August,0
1,2,65.0,Resort Hotel,0,0,January,1
4,157,66.0,Resort Hotel,0,0,October,0
3,223,166.5,City Hotel,0,0,August,0
2,76,207.9,City Hotel,0,0,August,0
3,50,89.1,City Hotel,1,0,May,0
2,199,126.0,City Hotel,0,0,June,0
1,6,150.0,Resort Hotel,0,0,October,1
3,129,259.0,Resort Hotel,1,0,August,0
14,93,51.85,Resort Hotel,0,0,June,0
2,39,62.0,City Hotel,0,0,August,0
4,128,135.0,City Hotel,1,0,April,0
3,38,118.0,City Hotel,1,0,March,0
4,50,99.45,City Hotel,1,0,April,0
2,292,90.0,City Hotel,0,0,July,0
5,92,97.41,City Hotel,0,0,April,0
5,10,69.96,Resort Hotel,0,0,February,0
7,186,112.2,City Hotel,1,0,August,0
4,19,100.3,City Hotel,0,0,March,0
6,6,73.33,Resort Hotel,0,0,October,1
3,70,196.67,Resort Hotel,1,0,August,0
7,172,114.95,Resort Hotel,0,0,July,0
1,1,175.0,City Hotel,0,0,July,1
1,5,295.0,City Hotel,0,0,June,0
3,2,94.5,City Hotel,1,0,August,0
6,26,99.45,City Hotel,0,0,November,0
3,23,50.33,Resort Hotel,0,0,January,0
1,23,65.0,City Hotel,0,0,November,0
4,176,49.58,City Hotel,0,0,August,0
1,2,79.0,City Hotel,0,0,November,0
7,22,266.0,Resort Hotel,1,0,August,0
3,65,61.4,Resort Hotel,0,0,April,0
1,69,134.0,Resort Hotel,0,0,August,0
4,35,65.06,City Hotel,0,0,March,0
1,80,209.0,Resort Hotel,1,0,August,0
7,69,110.99,City Hotel,1,0,April,0
2,169,152.1,City Hotel,0,0,July,0
4,58,58.3,City Hotel,0,0,December,0
5,81,153.0,Resort Hotel,0,0,September,0
3,12,68.0,Resort Hotel,0,0,January,0
3,18,160.0,Resort Hotel,0,0,July,0
4,152,76.58,City Hotel,1,0,May,0
2,29,83.0,City Hotel,0,0,September,0
1,23,48.0,Resort Hotel,0,0,February,0
3,13,154.0,City Hotel,1,0,December,0
3,17,85.0,City Hotel,0,0,October,0
4,219,81.0,Resort Hotel,0,0,October,0
3,62,110.4,City Hotel,0,0,March,0
2,117,282.0,Resort Hotel,1,0,August,0
5,120,92.87,City Hotel,0,0,August,0
1,186,123.3,City Hotel,0,0,November,0
1,46,73.15,Resort Hotel,0,0,May,1
6,68,123.0,Resort Hotel,0,0,September,0
10,278,58.95,Resort Hotel,0,0,September,0
3,120,93.6,City Hotel,1,0,March,0
4,190,109.25,City Hotel,0,0,August,0
1,20,88.0,City Hotel,0,1,November,1
6,109,88.4,City Hotel,1,0,December,0
1,1,39.0,Resort Hotel,0,1,April,0
1,18,255.0,Resort Hotel,0,0,July,0
3,228,39.1,Resort Hotel,1,0,March,0
4,307,135.9,City Hotel,1,0,July,0
3,136,56.0,Resort Hotel,0,0,March,0
4,234,156.6,City Hotel,0,0,July,0
5,131,252.0,City Hotel,1,0,August,0
2,46,62.0,City Hotel,0,0,August,0
3,37,120.0,City Hotel,1,0,December,0
7,190,250.0,Resort Hotel,1,0,August,0
2,99,65.0,Resort Hotel,1,0,October,0
3,48,131.72,City Hotel,0,0,November,0
7,220,63.2,Resort Hotel,0,0,March,0
1,43,126.9,City Hotel,1,0,April,0
3,9,85.0,City Hotel,1,0,February,0
7,42,63.07,Resort Hotel,0,1,March,0
7,33,130.0,Resort Hotel,0,0,June,0
3,119,72.25,City Hotel,0,0,December,0
5,15,149.0,Resort Hotel,0,0,June,0
1,36,168.3,City Hotel,0,0,July,0
1,1,228.0,City Hotel,0,0,August,1
2,85,66.6,City Hotel,0,0,January,0
3,18,170.0,City Hotel,0,0,September,0
4,14,48.0,Resort Hotel,0,0,October,0
2,257,101.5,City Hotel,0,0,July,0
2,108,126.0,City Hotel,0,0,June,0
7,45,42.0,Resort Hotel,1,0,January,0
5,88,52.5,Resort Hotel,0,0,April,0
1,1,99.0,City Hotel,0,0,February,0
5,225,99.9,City Hotel,1,0,July,0
3,90,164.0,City Hotel,0,0,July,0
3,25,127.67,City Hotel,1,0,May,0
4,133,108.0,City Hotel,0,0,April,0
4,4,139.5,City Hotel,0,0,June,0
5,29,75.0,City Hotel,0,0,October,0
1,23,38.13,Resort Hotel,0,0,February,0
2,43,129.0,Resort Hotel,1,0,June,0
4,12,104.0,City Hotel,0,0,May,0
6,22,95.0,City Hotel,0,0,September,0
1,386,90.0,City Hotel,1,0,April,0
5,111,117.0,City Hotel,0,0,June,0
2,89,137.0,Resort Hotel,0,0,September,0
3,104,110.1,City Hotel,0,0,May,0
2,247,86.63,City Hotel,1,0,August,0
7,129,110.7,Resort Hotel,0,0,July,0
1,75,118.15,City Hotel,1,0,August,0
2,151,32.4,Resort Hotel,1,0,February,0
8,21,89.14,City Hotel,0,0,December,0
3,211,89.0,Resort Hotel,1,0,September,0
2,46,107.1,City Hotel,1,0,April,0
4,252,61.75,Resort Hotel,0,0,April,1
1,27,48.0,Resort Hotel,1,0,February,0
1,69,100.0,City Hotel,0,0,April,0
1,1,96.0,Resort Hotel,0,1,June,0
1,59,169.0,Resort Hotel,0,0,September,0
5,157,84.6,City Hotel,0,0,May,0
7,170,70.98,Resort Hotel,0,0,September,0
1,17,66.0,Resort Hotel,0,1,October,1
7,226,213.43,Resort Hotel,0,0,August,1
3,12,6.0,City Hotel,1,0,May,0
3,67,133.2,City Hotel,0,0,March,0
3,183,110.0,City Hotel,0,0,September,0
4,160,55.8,Resort Hotel,0,0,November,0
1,1,97.5,City Hotel,0,0,January,0
6,143,156.0,Resort Hotel,0,0,July,0
4,188,155.52,Resort Hotel,0,0,August,0
4,52,74.8,City Hotel,1,0,February,0
3,222,110.7,City Hotel,0,0,December,0
3,57,76.67,Resort Hotel,0,0,April,0
13,203,154.85,Resort Hotel,1,0,August,0
2,85,105.0,City Hotel,0,0,May,0
2,32,89.3,City Hotel,0,0,February,0
3,34,158.4,City Hotel,0,0,October,0
3,150,159.33,Resort Hotel,1,0,July,0
3,68,105.3,City Hotel,0,0,March,1
4,2,150.0,City Hotel,0,0,May,0
4,14,105.0,City Hotel,0,0,December,0
3,127,79.2,City Hotel,1,0,November,0
7,156,94.71,Resort Hotel,0,0,October,0
2,4,160.0,City Hotel,0,0,June,0
4,25,85.0,City Hotel,1,0,October,0
3,3,107.67,Resort Hotel,0,0,March,1
2,213,83.92,City Hotel,0,0,July,0
4,184,128.7,City Hotel,0,0,October,0
4,169,89.25,City Hotel,0,0,July,0
3,41,123.3,City Hotel,0,0,March,1
2,66,88.2,City Hotel,1,0,April,0
4,40,112.95,City Hotel,1,0,March,0
3,74,105.3,City Hotel,1,0,April,0
2,179,126.9,City Hotel,0,0,July,1
1,8,99.0,Resort Hotel,0,0,September,0
2,110,142.2,City Hotel,0,0,August,1
5,44,248.0,Resort Hotel,1,0,August,0
7,222,185.5,Resort Hotel,0,1,July,0
3,8,156.67,City Hotel,0,0,November,0
7,157,51.85,Resort Hotel,0,0,June,0
6,48,139.0,City Hotel,1,0,August,0
2,240,140.4,City Hotel,1,0,September,0
2,72,106.2,City Hotel,1,0,March,0
1,3,45.0,Resort Hotel,0,0,February,0
4,109,144.0,City Hotel,1,0,April,0
2,45,119.5,City Hotel,0,0,October,0
2,97,60.0,City Hotel,0,0,October,0
1,56,97.2,City Hotel,1,0,October,0
3,9,123.2,City Hotel,0,0,November,0
6,124,126.0,City Hotel,0,0,May,0
4,4,128.0,Resort Hotel,0,0,June,0
6,130,65.7,Resort Hotel,0,0,September,0
3,134,61.5,Resort Hotel,0,1,April,0
10,245,42.0,Resort Hotel,0,0,September,0
3,36,107.33,Resort Hotel,0,0,March,1
14,26,66.29,City Hotel,1,0,December,0
1,7,73.0,Resort Hotel,0,0,July,0
1,16,78.0,Resort Hotel,1,0,January,0
4,170,119.0,City Hotel,0,0,October,0
2,30,117.9,City Hotel,1,0,May,0
2,26,46.0,Resort Hotel,0,0,May,0
4,8,120.47,City Hotel,0,0,November,0
2,55,62.0,City Hotel,0,0,August,0
7,41,112.63,Resort Hotel,0,0,May,0
6,279,80.35,Resort Hotel,0,0,June,0
4,237,134.73,City Hotel,0,0,October,0
3,86,81.86,City Hotel,0,0,December,0
1,1,100.0,City Hotel,0,0,February,0
3,86,162.0,City Hotel,1,0,May,0
1,180,98.1,City Hotel,0,0,October,0
3,68,40.5,Resort Hotel,1,0,December,0
1,192,117.9,City Hotel,1,0,May,0
3,22,64.44,Resort Hotel,0,0,February,0
4,112,180.0,Resort Hotel,0,0,June,1
7,196,292.0,Resort Hotel,1,0,July,0
2,2,144.8,City Hotel,0,0,November,0
1,216,177.3,City Hotel,1,0,August,0
1,1,65.0,City Hotel,0,0,March,0
4,102,72.25,City Hotel,0,0,July,0
7,96,79.5,Resort Hotel,0,0,September,1
4,51,62.21,City Hotel,0,0,October,0
1,14,59.4,Resort Hotel,0,0,January,0
2,276,60.0,City Hotel,1,0,July,0
3,168,142.67,Resort Hotel,1,0,July,0
1,238,115.2,City Hotel,0,0,June,1
1,6,38.5,Resort Hotel,0,0,January,1
1,8,99.0,Resort Hotel,0,0,September,0
2,32,117.9,City Hotel,1,0,May,0
3,69,200.0,City Hotel,1,0,July,0
7,96,58.95,Resort Hotel,0,0,July,0
3,308,78.3,City Hotel,0,0,November,0
2,63,80.1,City Hotel,1,0,March,0
3,132,171.9,City Hotel,0,0,May,0
1,4,98.0,Resort Hotel,0,0,December,0
3,182,60.6,Resort Hotel,1,0,December,0
4,15,101.8,City Hotel,1,0,August,0
2,5,100.0,City Hotel,0,0,May,0
1,5,65.0,Resort Hotel,0,0,March,0
3,87,97.71,City Hotel,0,0,June,0
12,191,142.88,Resort Hotel,1,0,July,0
5,203,90.95,City Hotel,1,0,July,0
1,346,81.0,Resort Hotel,1,0,September,0
3,151,71.0,City Hotel,0,0,January,0
9,359,67.78,Resort Hotel,0,0,October,0
3,86,105.0,City Hotel,0,0,April,0
2,28,225.0,Resort Hotel,1,0,August,0
7,325,38.57,Resort Hotel,0,0,December,0
5,197,65.45,City Hotel,0,0,February,0
2,31,88.0,City Hotel,0,0,November,0
4,84,64.8,Resort Hotel,0,0,October,0
3,151,168.3,City Hotel,0,0,July,0
3,14,135.0,City Hotel,0,0,April,0
1,8,35.0,Resort Hotel,0,1,February,0
7,88,132.5,Resort Hotel,0,0,July,0
3,216,78.3,City Hotel,0,0,December,0
2,46,165.0,Resort Hotel,0,0,July,0
7,28,100.0,Resort Hotel,1,0,February,0
7,140,143.0,Resort Hotel,0,0,April,0
7,66,284.86,Resort Hotel,1,0,August,0
1,16,97.02,City Hotel,0,0,September,0
5,42,90.76,City Hotel,0,0,February,0
1,5,25.0,Resort Hotel,0,0,February,0
2,130,71.28,City Hotel,1,0,January,0
3,30,90.0,Resort Hotel,0,0,May,0
4,154,123.97,Resort Hotel,1,0,June,0
4,245,117.0,City Hotel,1,0,May,0
1,4,35.0,Resort Hotel,1,1,February,0
3,17,60.0,Resort Hotel,1,0,October,0
1,18,66.0,Resort Hotel,0,0,October,0
1,8,75.0,Resort Hotel,0,1,April,1
5,127,91.48,City Hotel,0,0,October,0
5,115,75.0,City Hotel,0,0,February,0
13,216,40.29,Resort Hotel,1,0,December,0
1,1,95.0,Resort Hotel,0,0,May,1
3,51,97.2,City Hotel,0,0,March,0
5,127,139.5,City Hotel,1,0,April,0
7,232,207.0,Resort Hotel,1,0,May,0
7,274,36.05,Resort Hotel,1,0,October,0
1,133,107.1,City Hotel,0,0,July,0
2,70,100.0,City Hotel,0,0,June,0
4,59,126.9,City Hotel,0,0,September,0
4,80,100.1,City Hotel,0,0,April,0
2,90,79.2,City Hotel,0,0,March,0
3,54,78.3,City Hotel,0,0,March,0
5,85,283.0,Resort Hotel,0,0,August,0
3,262,81.9,City Hotel,0,0,January,0
5,13,78.23,City Hotel,0,0,November,0
7,60,219.29,Resort Hotel,1,0,July,0
4,64,94.78,City Hotel,1,0,April,0
3,4,39.0,Resort Hotel,1,0,February,0
2,60,75.0,City Hotel,0,0,November,0
8,195,126.14,City Hotel,1,0,July,0
3,49,95.4,City Hotel,0,0,February,0
9,263,54.0,Resort Hotel,1,0,May,0
4,103,164.0,Resort Hotel,0,0,June,1
7,134,88.4,Resort Hotel,0,0,July,0
7,286,44.5,Resort Hotel,0,0,October,0
2,49,125.1,City Hotel,0,0,May,0
14,73,145.93,City Hotel,1,0,July,0
5,66,210.0,City Hotel,1,0,August,0
2,2,65.0,City Hotel,1,0,September,0
5,49,72.25,City Hotel,0,0,June,0
4,179,240.0,Resort Hotel,1,0,August,0
3,161,130.5,City Hotel,0,0,April,0
2,30,153.0,City Hotel,0,0,March,0
3,94,137.7,City Hotel,1,0,July,0
1,7,68.0,Resort Hotel,0,0,February,0
1,54,75.0,City Hotel,1,0,January,0
3,29,79.5,Resort Hotel,1,0,September,0
2,6,176.0,City Hotel,0,0,April,1
7,47,73.5,Resort Hotel,0,0,April,1
3,175,151.2,City Hotel,1,0,May,0
3,21,54.0,Resort Hotel,0,0,February,1
3,141,135.33,City Hotel,1,0,June,0
3,72,203.4,Resort Hotel,0,0,September,1
2,98,72.5,Resort Hotel,1,0,April,0
4,6,97.5,Resort Hotel,0,0,March,1
3,53,80.0,Resort Hotel,1,0,April,0
2,31,325.0,Resort Hotel,0,0,December,0
6,106,126.0,City Hotel,1,0,May,0
2,112,168.3,City Hotel,0,0,May,0
1,273,89.1,City Hotel,1,0,May,0
2,2,115.0,City Hotel,0,0,April,0
2,7,210.0,City Hotel,1,0,July,0
6,29,84.67,City Hotel,0,0,December,0
3,17,97.0,City Hotel,1,0,March,0
3,145,76.5,City Hotel,1,0,August,0
7,172,59.03,Resort Hotel,0,0,September,0
6,168,145.5,City Hotel,0,0,May,0
7,190,89.25,City Hotel,1,0,August,0
2,10,112.0,City Hotel,0,0,February,0
2,145,123.3,City Hotel,0,0,August,0
4,188,157.5,City Hotel,0,0,July,1
5,17,30.0,Resort Hotel,1,0,March,0
7,151,180.0,Resort Hotel,1,0,July,0
1,31,43.0,Resort Hotel,0,0,February,0
4,5,191.0,Resort Hotel,0,0,August,0
4,343,213.3,City Hotel,0,0,April,0
6,229,89.1,City Hotel,1,0,July,0
1,102,71.0,City Hotel,0,0,June,0
2,22,200.75,City Hotel,1,0,September,0
1,1,96.0,Resort Hotel,0,0,June,1
2,32,150.0,City Hotel,1,0,October,0
5,6,108.8,City Hotel,0,0,February,0
3,50,75.0,City Hotel,0,0,November,0
6,291,80.75,City Hotel,0,0,December,0
5,6,66.64,City Hotel,0,0,February,0
4,15,101.75,Resort Hotel,0,0,April,1
3,340,99.0,City Hotel,0,0,May,0
3,40,75.0,City Hotel,0,0,October,0
5,110,229.0,City Hotel,0,0,August,0
3,169,94.5,City Hotel,0,0,July,0
3,139,112.5,City Hotel,0,0,January,0
3,225,71.1,City Hotel,0,0,July,0
1,28,90.0,City Hotel,0,0,April,0
1,16,53.0,Resort Hotel,0,0,October,1
7,34,95.27,Resort Hotel,0,0,July,0
7,224,65.04,Resort Hotel,1,0,April,0
4,46,43.0,Resort Hotel,1,0,February,0
3,6,34.0,Resort Hotel,0,0,January,1
1,45,126.0,City Hotel,0,0,April,0
8,358,308.0,Resort Hotel,1,0,August,0
7,158,202.5,City Hotel,1,0,August,0
4,171,144.0,City Hotel,1,0,May,0
2,254,96.0,City Hotel,1,0,September,0
3,171,84.92,City Hotel,0,0,July,0
5,147,138.7,Resort Hotel,0,0,August,0
3,3,79.5,City Hotel,0,0,December,0
4,70,74.29,City Hotel,0,0,March,0
3,99,103.5,City Hotel,0,0,July,0
21,155,64.8,Resort Hotel,0,0,March,0
2,35,140.4,City Hotel,1,0,March,0
4,68,144.0,City Hotel,0,0,May,0
2,85,114.3,City Hotel,0,0,July,0
8,100,185.0,City Hotel,1,0,July,0
2,10,55.0,Resort Hotel,0,0,October,0
5,12,130.0,City Hotel,0,0,February,0
2,22,174.0,City Hotel,0,0,August,0
6,15,108.8,City Hotel,0,0,February,0
14,326,86.7,Resort Hotel,1,0,June,0
5,74,121.2,City Hotel,0,0,April,1
2,4,63.0,Resort Hotel,0,0,February,0
4,55,162.0,City Hotel,1,0,April,0
4,33,28.3,Resort Hotel,0,0,November,0
5,57,66.53,City Hotel,0,0,September,0
3,35,93.9,City Hotel,1,0,April,0
3,76,93.6,City Hotel,0,0,April,0
1,164,117.0,City Hotel,0,0,October,0
18,12,110.0,City Hotel,0,0,September,0
2,111,121.5,City Hotel,0,0,April,0
2,127,126.0,City Hotel,1,0,May,0
3,155,89.1,City Hotel,1,0,July,0
10,295,80.1,Resort Hotel,1,0,May,0
4,76,51.09,City Hotel,0,0,February,0
4,161,123.46,City Hotel,0,0,June,0
2,263,110.0,City Hotel,1,0,October,0
6,34,108.06,Resort Hotel,0,0,July,0
7,16,97.71,City Hotel,1,0,October,0
7,74,68.95,Resort Hotel,0,0,April,0
4,49,66.0,Resort Hotel,0,0,March,0
10,220,171.5,Resort Hotel,0,0,July,1
7,60,68.0,Resort Hotel,0,0,September,0
10,159,106.85,Resort Hotel,0,0,July,0
4,57,108.8,City Hotel,0,0,March,0
3,44,154.07,City Hotel,0,0,March,0
4,41,234.6,Resort Hotel,1,0,August,0
1,4,43.0,Resort Hotel,0,0,November,0
1,1,146.0,City Hotel,0,0,February,0
5,23,80.0,Resort Hotel,1,0,March,0
3,17,120.0,Resort Hotel,1,0,September,0
3,203,67.5,City Hotel,1,0,December,0
3,16,120.0,City Hotel,1,0,May,0
4,1,121.5,City Hotel,0,0,June,0
5,2,108.7,Resort Hotel,0,0,December,0
7,339,130.5,Resort Hotel,0,0,June,1
2,1,90.0,City Hotel,0,0,August,0
5,9,161.0,Resort Hotel,0,0,September,1
2,1,52.0,Resort Hotel,0,0,April,0
3,218,99.0,City Hotel,1,0,June,0
5,21,222.2,Resort Hotel,0,0,August,0
3,55,180.0,City Hotel,0,0,April,0
1,1,125.0,Resort Hotel,1,0,August,0
2,9,35.12,Resort Hotel,0,0,December,0
3,91,113.4,City Hotel,0,0,June,0
3,14,95.0,City Hotel,0,1,May,0
4,131,108.0,City Hotel,1,0,May,0
2,27,126.0,Resort Hotel,0,0,June,1
11,96,52.55,Resort Hotel,0,0,March,0
5,134,97.75,City Hotel,1,0,July,0
3,27,204.0,City Hotel,0,0,May,0
4,98,134.0,Resort Hotel,0,0,August,0
3,69,99.3,City Hotel,0,0,April,0
3,118,198.0,City Hotel,0,0,May,0
2,126,54.0,Resort Hotel,0,0,April,0
2,58,94.5,City Hotel,0,0,June,0
5,3,94.35,City Hotel,0,0,November,0
2,1,105.0,City Hotel,0,0,August,0
1,115,198.0,City Hotel,0,0,June,0
4,16,63.0,City Hotel,0,0,July,0
2,27,124.0,City Hotel,1,0,September,0
9,18,111.0,Resort Hotel,1,0,February,0
1,155,36.0,Resort Hotel,0,0,October,1
2,276,62.0,City Hotel,1,0,July,0
3,45,80.3,City Hotel,0,0,February,0
5,386,49.0,Resort Hotel,0,0,October,0
4,79,52.2,Resort Hotel,0,0,April,0
1,3,75.0,Resort Hotel,0,0,February,0
4,124,117.0,City Hotel,1,0,May,0
2,7,165.0,City Hotel,0,0,May,0
3,1,70.0,Resort Hotel,0,0,February,0
3,221,80.0,City Hotel,1,0,June,0
5,56,139.5,City Hotel,1,0,October,0
4,31,117.3,City Hotel,0,0,March,0
5,140,113.9,City Hotel,1,0,July,0
2,111,155.7,City Hotel,0,0,August,1
14,113,125.0,City Hotel,0,0,August,0
10,135,78.8,Resort Hotel,0,0,June,1
7,119,238.0,Resort Hotel,1,0,June,0
7,62,136.22,City Hotel,1,0,May,0
2,71,88.0,City Hotel,1,0,November,0
3,288,71.0,City Hotel,0,0,May,0
7,174,67.0,Resort Hotel,0,0,October,0
5,90,54.08,Resort Hotel,0,0,October,0
5,56,115.09,City Hotel,0,0,April,0
2,135,130.5,City Hotel,0,0,August,1
3,17,110.0,Resort Hotel,0,0,May,0
11,40,68.0,Resort Hotel,1,0,February,0
3,167,98.1,City Hotel,1,0,October,0
2,5,75.0,City Hotel,0,0,August,0
3,131,81.3,City Hotel,0,0,April,0
1,2,84.0,City Hotel,0,0,December,0
2,5,30.0,Resort Hotel,0,1,December,0
3,35,85.0,City Hotel,0,0,August,0
2,80,93.6,City Hotel,1,0,November,0
2,2,99.5,City Hotel,1,0,November,0
5,131,63.75,City Hotel,1,0,March,0
2,11,94.6,City Hotel,0,0,December,0
3,15,93.17,City Hotel,0,0,May,0
14,208,99.0,City Hotel,1,0,April,0
2,4,58.0,Resort Hotel,0,0,November,0
3,64,72.0,City Hotel,1,0,March,0
3,87,130.5,City Hotel,0,0,July,0
10,111,51.85,Resort Hotel,0,0,May,0
4,106,120.28,City Hotel,1,0,May,0
7,35,67.49,City Hotel,0,0,September,0
4,83,105.3,City Hotel,0,0,July,0
6,48,100.0,Resort Hotel,0,0,March,0
3,191,85.68,City Hotel,1,0,July,0
2,18,186.5,City Hotel,0,0,October,0
4,159,130.75,Resort Hotel,1,0,June,0
2,10,90.0,Resort Hotel,0,0,February,0
14,77,180.0,Resort Hotel,0,0,August,0
2,109,54.05,City Hotel,1,0,March,0
3,150,106.2,City Hotel,1,0,June,0
5,29,211.0,Resort Hotel,0,0,May,1
5,1,257.6,Resort Hotel,0,0,July,1
3,5,80.3,City Hotel,0,0,January,0
5,118,118.8,City Hotel,1,0,May,0
